head,winner,loser,worker_id,rt,Center,Left,Right,Answer,sampleAlg,sampleSet
26,31,9,81416,1740,CFD-WF-026-024-F,CFD-WM-033-014-A,CFD-BM-002-002-F,CFD-WM-033-014-A,random,train
18,19,6,81416,1951,CFD-WF-001-009-HO,CFD-WF-001-016-A,CFD-BF-050-004-HO,CFD-WF-001-016-A,random,train
35,1,20,81416,1825,CFD-WM-038-018-F,CFD-WF-001-027-F,CFD-BF-002-018-A,CFD-BF-002-018-A,random,train
11,21,23,81416,1050,CFD-BM-002-016-A,CFD-WF-020-027-F,CFD-WF-020-012-A,CFD-WF-020-012-A,random,test
1,32,12,81416,1367,CFD-BF-002-018-A,CFD-BM-009-003-HO,CFD-WM-033-053-F,CFD-WM-033-053-F,random,train
17,7,3,81416,1127,CFD-BM-038-038-A,CFD-BF-005-005-HO,CFD-BF-050-012-A,CFD-BF-050-012-A,random,train
12,26,28,81416,1450,CFD-BM-009-003-HO,CFD-WM-023-012-A,CFD-WF-026-024-F,CFD-WF-026-024-F,random,train
3,10,18,81416,1192,CFD-BF-005-005-HO,CFD-BM-002-007-HO,CFD-WF-001-009-HO,CFD-BM-002-007-HO,random,train
13,29,16,81416,1383,CFD-BM-009-008-A,CFD-BM-038-017-F,CFD-WM-023-015-F,CFD-WM-023-015-F,random,train
33,32,4,81416,1110,CFD-WM-038-005-HO,CFD-BF-005-020-A,CFD-WM-033-053-F,CFD-WM-033-053-F,random,train
7,1,27,81416,970,CFD-BF-050-012-A,CFD-WM-023-004-HO,CFD-BF-002-018-A,CFD-BF-002-018-A,random,train
29,21,7,81416,1708,CFD-WM-023-015-F,CFD-WF-020-012-A,CFD-BF-050-012-A,CFD-WF-020-012-A,random,train
8,23,3,81416,1950,CFD-BF-050-036-F,CFD-WF-020-027-F,CFD-BF-005-005-HO,CFD-WF-020-027-F,random,train
24,34,0,81416,1141,CFD-WF-026-008-A,CFD-BF-002-004-HO,CFD-WM-038-011-A,CFD-WM-038-011-A,random,train
24,23,30,81416,1908,CFD-WF-026-008-A,CFD-WM-033-007-HO,CFD-WF-020-027-F,CFD-WF-020-027-F,random,train
20,8,34,81416,1118,CFD-WF-001-027-F,CFD-WM-038-011-A,CFD-BF-050-036-F,CFD-BF-050-036-F,random,train
31,1,16,81416,1204,CFD-WM-033-014-A,CFD-BM-038-017-F,CFD-BF-002-018-A,CFD-BF-002-018-A,random,test
3,14,21,81416,1191,CFD-BF-005-005-HO,CFD-BM-009-009-F,CFD-WF-020-012-A,CFD-BM-009-009-F,random,test
25,22,15,81416,856,CFD-WF-026-017-HO,CFD-BM-038-007-HO,CFD-WF-020-023-HO,CFD-WF-020-023-HO,random,train
20,20,8,81416,787,CFD-WF-001-027-F,CFD-BF-050-036-F,CFD-WF-001-027-F,CFD-WF-001-027-F,check,NA
20,21,17,81416,2058,CFD-WF-001-027-F,CFD-BM-038-038-A,CFD-WF-020-012-A,CFD-WF-020-012-A,random,test
0,26,16,81416,1691,CFD-BF-002-004-HO,CFD-BM-038-017-F,CFD-WF-026-024-F,CFD-WF-026-024-F,random,train
18,21,34,81416,1190,CFD-WF-001-009-HO,CFD-WF-020-012-A,CFD-WM-038-011-A,CFD-WF-020-012-A,random,test
21,17,26,81416,1335,CFD-WF-020-012-A,CFD-BM-038-038-A,CFD-WF-026-024-F,CFD-BM-038-038-A,random,train
27,6,2,81416,948,CFD-WM-023-004-HO,CFD-BF-050-004-HO,CFD-BF-002-022-F,CFD-BF-050-004-HO,random,train
16,17,21,81416,1235,CFD-BM-038-017-F,CFD-BM-038-038-A,CFD-WF-020-012-A,CFD-BM-038-038-A,random,train
10,0,7,81416,1121,CFD-BM-002-007-HO,CFD-BF-050-012-A,CFD-BF-002-004-HO,CFD-BF-002-004-HO,random,train
11,16,5,81416,1550,CFD-BM-002-016-A,CFD-BM-038-017-F,CFD-BF-005-022-F,CFD-BM-038-017-F,random,train
22,35,26,81416,1361,CFD-WF-020-023-HO,CFD-WF-026-024-F,CFD-WM-038-018-F,CFD-WM-038-018-F,random,train
14,3,1,81416,822,CFD-BM-009-009-F,CFD-BF-005-005-HO,CFD-BF-002-018-A,CFD-BF-005-005-HO,random,train
28,12,33,81416,2078,CFD-WM-023-012-A,CFD-WM-038-005-HO,CFD-BM-009-003-HO,CFD-BM-009-003-HO,random,train
35,21,3,81416,1284,CFD-WM-038-018-F,CFD-BF-005-005-HO,CFD-WF-020-012-A,CFD-WF-020-012-A,random,train
33,15,21,81416,1246,CFD-WM-038-005-HO,CFD-BM-038-007-HO,CFD-WF-020-012-A,CFD-BM-038-007-HO,random,train
23,2,22,81416,1249,CFD-WF-020-027-F,CFD-WF-020-023-HO,CFD-BF-002-022-F,CFD-BF-002-022-F,random,test
26,29,35,81416,1471,CFD-WF-026-024-F,CFD-WM-038-018-F,CFD-WM-023-015-F,CFD-WM-023-015-F,random,train
27,18,13,81416,1517,CFD-WM-023-004-HO,CFD-BM-009-008-A,CFD-WF-001-009-HO,CFD-WF-001-009-HO,random,train
8,16,28,81416,1598,CFD-BF-050-036-F,CFD-WM-023-012-A,CFD-BM-038-017-F,CFD-BM-038-017-F,random,test
19,24,25,81416,1097,CFD-WF-001-016-A,CFD-WF-026-008-A,CFD-WF-026-017-HO,CFD-WF-026-008-A,random,train
23,0,12,81416,2870,CFD-WF-020-027-F,CFD-BF-002-004-HO,CFD-BM-009-003-HO,CFD-BF-002-004-HO,random,train
34,31,26,81416,841,CFD-WM-038-011-A,CFD-WM-033-014-A,CFD-WF-026-024-F,CFD-WM-033-014-A,random,train
22,3,19,81416,1147,CFD-WF-020-023-HO,CFD-BF-005-005-HO,CFD-WF-001-016-A,CFD-BF-005-005-HO,random,train
35,12,19,81416,1113,CFD-WM-038-018-F,CFD-WF-001-016-A,CFD-BM-009-003-HO,CFD-BM-009-003-HO,random,train
5,25,17,81416,964,CFD-BF-005-022-F,CFD-BM-038-038-A,CFD-WF-026-017-HO,CFD-WF-026-017-HO,random,train
6,25,29,81416,805,CFD-BF-050-004-HO,CFD-WF-026-017-HO,CFD-WM-023-015-F,CFD-WF-026-017-HO,random,train
13,9,6,81416,1523,CFD-BM-009-008-A,CFD-BF-050-004-HO,CFD-BM-002-002-F,CFD-BM-002-002-F,random,train
20,10,12,81416,1014,CFD-WF-001-027-F,CFD-BM-009-003-HO,CFD-BM-002-007-HO,CFD-BM-002-007-HO,random,test
4,9,14,81416,2147,CFD-BF-005-020-A,CFD-BM-002-002-F,CFD-BM-009-009-F,CFD-BM-002-002-F,random,test
15,15,7,81416,2121,CFD-BM-038-007-HO,CFD-BM-038-007-HO,CFD-BF-050-012-A,CFD-BM-038-007-HO,check,NA
9,3,22,81416,1805,CFD-BM-002-002-F,CFD-WF-020-023-HO,CFD-BF-005-005-HO,CFD-BF-005-005-HO,random,train
22,15,16,81416,966,CFD-WF-020-023-HO,CFD-BM-038-007-HO,CFD-BM-038-017-F,CFD-BM-038-007-HO,random,train
13,27,22,81416,1464,CFD-BM-009-008-A,CFD-WM-023-004-HO,CFD-WF-020-023-HO,CFD-WM-023-004-HO,random,train
27,30,17,81416,966,CFD-WM-023-004-HO,CFD-BM-038-038-A,CFD-WM-033-007-HO,CFD-WM-033-007-HO,random,train
13,23,10,81416,1430,CFD-BM-009-008-A,CFD-BM-002-007-HO,CFD-WF-020-027-F,CFD-WF-020-027-F,random,train
13,23,33,81416,1318,CFD-BM-009-008-A,CFD-WF-020-027-F,CFD-WM-038-005-HO,CFD-WF-020-027-F,random,train
1,6,12,81416,1271,CFD-BF-002-018-A,CFD-BF-050-004-HO,CFD-BM-009-003-HO,CFD-BF-050-004-HO,random,test
19,24,12,81416,1474,CFD-WF-001-016-A,CFD-BM-009-003-HO,CFD-WF-026-008-A,CFD-WF-026-008-A,random,train
32,2,4,81416,1025,CFD-WM-033-053-F,CFD-BF-005-020-A,CFD-BF-002-022-F,CFD-BF-002-022-F,random,train
2,26,33,81416,1450,CFD-BF-002-022-F,CFD-WF-026-024-F,CFD-WM-038-005-HO,CFD-WF-026-024-F,random,train
12,25,34,81416,1072,CFD-BM-009-003-HO,CFD-WF-026-017-HO,CFD-WM-038-011-A,CFD-WF-026-017-HO,random,test
13,28,2,81416,1112,CFD-BM-009-008-A,CFD-BF-002-022-F,CFD-WM-023-012-A,CFD-WM-023-012-A,random,train
31,31,8,81416,815,CFD-WM-033-014-A,CFD-BF-050-036-F,CFD-WM-033-014-A,CFD-WM-033-014-A,check,NA
14,6,33,81416,854,CFD-BM-009-009-F,CFD-BF-050-004-HO,CFD-WM-038-005-HO,CFD-BF-050-004-HO,random,train
18,33,35,81416,1109,CFD-WF-001-009-HO,CFD-WM-038-018-F,CFD-WM-038-005-HO,CFD-WM-038-005-HO,random,train
21,28,9,81416,1042,CFD-WF-020-012-A,CFD-WM-023-012-A,CFD-BM-002-002-F,CFD-WM-023-012-A,random,train
2,7,35,81416,849,CFD-BF-002-022-F,CFD-WM-038-018-F,CFD-BF-050-012-A,CFD-BF-050-012-A,random,train
2,0,17,81416,775,CFD-BF-002-022-F,CFD-BM-038-038-A,CFD-BF-002-004-HO,CFD-BF-002-004-HO,random,train
32,34,17,81416,1372,CFD-WM-033-053-F,CFD-WM-038-011-A,CFD-BM-038-038-A,CFD-WM-038-011-A,random,train
26,26,19,81416,1047,CFD-WF-026-024-F,CFD-WF-026-024-F,CFD-WF-001-016-A,CFD-WF-026-024-F,check,NA
27,12,5,81416,1657,CFD-WM-023-004-HO,CFD-BM-009-003-HO,CFD-BF-005-022-F,CFD-BM-009-003-HO,random,test
7,35,14,81416,1343,CFD-BF-050-012-A,CFD-BM-009-009-F,CFD-WM-038-018-F,CFD-WM-038-018-F,random,train
15,9,19,81416,1811,CFD-BM-038-007-HO,CFD-WF-001-016-A,CFD-BM-002-002-F,CFD-BM-002-002-F,random,test
15,17,24,81416,865,CFD-BM-038-007-HO,CFD-WF-026-008-A,CFD-BM-038-038-A,CFD-BM-038-038-A,random,train
35,35,13,81416,851,CFD-WM-038-018-F,CFD-WM-038-018-F,CFD-BM-009-008-A,CFD-WM-038-018-F,check,NA
3,24,11,81416,1313,CFD-BF-005-005-HO,CFD-WF-026-008-A,CFD-BM-002-016-A,CFD-WF-026-008-A,random,train
26,26,11,81416,797,CFD-WF-026-024-F,CFD-BM-002-016-A,CFD-WF-026-024-F,CFD-WF-026-024-F,check,NA
15,14,11,81416,1049,CFD-BM-038-007-HO,CFD-BM-002-016-A,CFD-BM-009-009-F,CFD-BM-009-009-F,random,test
1,7,30,81416,1169,CFD-BF-002-018-A,CFD-BF-050-012-A,CFD-WM-033-007-HO,CFD-BF-050-012-A,random,train
24,4,15,81416,1008,CFD-WF-026-008-A,CFD-BF-005-020-A,CFD-BM-038-007-HO,CFD-BF-005-020-A,random,train
29,31,1,81416,878,CFD-WM-023-015-F,CFD-WM-033-014-A,CFD-BF-002-018-A,CFD-WM-033-014-A,random,test
30,14,16,81416,1322,CFD-WM-033-007-HO,CFD-BM-038-017-F,CFD-BM-009-009-F,CFD-BM-009-009-F,random,train
18,12,9,81416,956,CFD-WF-001-009-HO,CFD-BM-002-002-F,CFD-BM-009-003-HO,CFD-BM-009-003-HO,random,train
21,22,14,81416,1420,CFD-WF-020-012-A,CFD-WF-020-023-HO,CFD-BM-009-009-F,CFD-WF-020-023-HO,random,test
34,4,1,81416,1182,CFD-WM-038-011-A,CFD-BF-002-018-A,CFD-BF-005-020-A,CFD-BF-005-020-A,random,test
29,33,12,81416,1436,CFD-WM-023-015-F,CFD-WM-038-005-HO,CFD-BM-009-003-HO,CFD-WM-038-005-HO,random,train
33,15,13,81416,1074,CFD-WM-038-005-HO,CFD-BM-009-008-A,CFD-BM-038-007-HO,CFD-BM-038-007-HO,random,train
0,4,31,81416,935,CFD-BF-002-004-HO,CFD-BF-005-020-A,CFD-WM-033-014-A,CFD-BF-005-020-A,random,train
15,32,21,81416,812,CFD-BM-038-007-HO,CFD-WM-033-053-F,CFD-WF-020-012-A,CFD-WM-033-053-F,random,train
13,12,3,81416,1447,CFD-BM-009-008-A,CFD-BM-009-003-HO,CFD-BF-005-005-HO,CFD-BM-009-003-HO,random,test
14,13,17,81416,1978,CFD-BM-009-009-F,CFD-BM-038-038-A,CFD-BM-009-008-A,CFD-BM-009-008-A,random,train
23,31,30,81416,2790,CFD-WF-020-027-F,CFD-WM-033-007-HO,CFD-WM-033-014-A,CFD-WM-033-014-A,random,train
16,6,26,81416,793,CFD-BM-038-017-F,CFD-BF-050-004-HO,CFD-WF-026-024-F,CFD-BF-050-004-HO,random,test
23,0,12,81416,614,CFD-WF-020-027-F,CFD-BF-002-004-HO,CFD-BM-009-003-HO,CFD-BF-002-004-HO,random,train
23,7,19,81416,1139,CFD-WF-020-027-F,CFD-WF-001-016-A,CFD-BF-050-012-A,CFD-BF-050-012-A,random,train
30,6,9,81416,1265,CFD-WM-033-007-HO,CFD-BF-050-004-HO,CFD-BM-002-002-F,CFD-BF-050-004-HO,random,train
18,32,33,81416,893,CFD-WF-001-009-HO,CFD-WM-033-053-F,CFD-WM-038-005-HO,CFD-WM-033-053-F,random,train
5,14,7,81416,1307,CFD-BF-005-022-F,CFD-BF-050-012-A,CFD-BM-009-009-F,CFD-BM-009-009-F,random,train
29,17,10,81416,1266,CFD-WM-023-015-F,CFD-BM-002-007-HO,CFD-BM-038-038-A,CFD-BM-038-038-A,random,train
25,17,34,81416,1720,CFD-WF-026-017-HO,CFD-BM-038-038-A,CFD-WM-038-011-A,CFD-BM-038-038-A,random,train
9,10,3,81416,1015,CFD-BM-002-002-F,CFD-BM-002-007-HO,CFD-BF-005-005-HO,CFD-BM-002-007-HO,random,train
27,17,2,81416,1108,CFD-WM-023-004-HO,CFD-BM-038-038-A,CFD-BF-002-022-F,CFD-BM-038-038-A,random,train
8,16,29,81416,1487,CFD-BF-050-036-F,CFD-BM-038-017-F,CFD-WM-023-015-F,CFD-BM-038-017-F,random,train
26,24,6,81416,1373,CFD-WF-026-024-F,CFD-BF-050-004-HO,CFD-WF-026-008-A,CFD-WF-026-008-A,random,train
13,5,31,81416,1871,CFD-BM-009-008-A,CFD-WM-033-014-A,CFD-BF-005-022-F,CFD-BF-005-022-F,random,train
24,26,22,81416,789,CFD-WF-026-008-A,CFD-WF-026-024-F,CFD-WF-020-023-HO,CFD-WF-026-024-F,random,train
10,3,17,81416,1130,CFD-BM-002-007-HO,CFD-BM-038-038-A,CFD-BF-005-005-HO,CFD-BF-005-005-HO,random,test
22,27,32,81416,1017,CFD-WF-020-023-HO,CFD-WM-023-004-HO,CFD-WM-033-053-F,CFD-WM-023-004-HO,random,train
31,30,22,81416,962,CFD-WM-033-014-A,CFD-WF-020-023-HO,CFD-WM-033-007-HO,CFD-WM-033-007-HO,random,train
14,23,4,81416,1599,CFD-BM-009-009-F,CFD-BF-005-020-A,CFD-WF-020-027-F,CFD-WF-020-027-F,random,train
15,15,10,81416,819,CFD-BM-038-007-HO,CFD-BM-038-007-HO,CFD-BM-002-007-HO,CFD-BM-038-007-HO,check,NA
8,28,32,81416,1271,CFD-BF-050-036-F,CFD-WM-023-012-A,CFD-WM-033-053-F,CFD-WM-023-012-A,random,train
14,14,32,81416,735,CFD-BM-009-009-F,CFD-WM-033-053-F,CFD-BM-009-009-F,CFD-BM-009-009-F,check,NA
32,31,26,81416,912,CFD-WM-033-053-F,CFD-WF-026-024-F,CFD-WM-033-014-A,CFD-WM-033-014-A,random,train
18,2,24,81416,690,CFD-WF-001-009-HO,CFD-BF-002-022-F,CFD-WF-026-008-A,CFD-BF-002-022-F,random,train
17,21,27,81416,1092,CFD-BM-038-038-A,CFD-WM-023-004-HO,CFD-WF-020-012-A,CFD-WF-020-012-A,random,train
11,34,20,81416,1279,CFD-BM-002-016-A,CFD-WF-001-027-F,CFD-WM-038-011-A,CFD-WM-038-011-A,random,train
16,10,8,81416,1398,CFD-BM-038-017-F,CFD-BF-050-036-F,CFD-BM-002-007-HO,CFD-BM-002-007-HO,random,train
1,1,0,81416,821,CFD-BF-002-018-A,CFD-BF-002-018-A,CFD-BF-002-004-HO,CFD-BF-002-018-A,check,NA
14,25,29,81416,793,CFD-BM-009-009-F,CFD-WM-023-015-F,CFD-WF-026-017-HO,CFD-WF-026-017-HO,random,train
31,32,3,81416,763,CFD-WM-033-014-A,CFD-WM-033-053-F,CFD-BF-005-005-HO,CFD-WM-033-053-F,random,test
13,11,15,81416,852,CFD-BM-009-008-A,CFD-BM-002-016-A,CFD-BM-038-007-HO,CFD-BM-002-016-A,random,train
3,30,9,81416,926,CFD-BF-005-005-HO,CFD-BM-002-002-F,CFD-WM-033-007-HO,CFD-WM-033-007-HO,random,train
26,8,4,81416,975,CFD-WF-026-024-F,CFD-BF-005-020-A,CFD-BF-050-036-F,CFD-BF-050-036-F,random,train
24,6,18,81416,819,CFD-WF-026-008-A,CFD-BF-050-004-HO,CFD-WF-001-009-HO,CFD-BF-050-004-HO,random,train
24,30,0,81416,1073,CFD-WF-026-008-A,CFD-WM-033-007-HO,CFD-BF-002-004-HO,CFD-WM-033-007-HO,random,train
3,25,29,81416,1102,CFD-BF-005-005-HO,CFD-WF-026-017-HO,CFD-WM-023-015-F,CFD-WF-026-017-HO,random,train
15,26,32,81416,779,CFD-BM-038-007-HO,CFD-WF-026-024-F,CFD-WM-033-053-F,CFD-WF-026-024-F,random,train
4,16,30,81416,1455,CFD-BF-005-020-A,CFD-WM-033-007-HO,CFD-BM-038-017-F,CFD-BM-038-017-F,random,train
10,0,1,81416,807,CFD-BM-002-007-HO,CFD-BF-002-004-HO,CFD-BF-002-018-A,CFD-BF-002-004-HO,random,train
29,9,11,81416,1049,CFD-WM-023-015-F,CFD-BM-002-016-A,CFD-BM-002-002-F,CFD-BM-002-002-F,random,test
22,3,18,81416,849,CFD-WF-020-023-HO,CFD-BF-005-005-HO,CFD-WF-001-009-HO,CFD-BF-005-005-HO,random,train
18,26,15,81416,780,CFD-WF-001-009-HO,CFD-WF-026-024-F,CFD-BM-038-007-HO,CFD-WF-026-024-F,random,train
34,19,10,81416,1119,CFD-WM-038-011-A,CFD-BM-002-007-HO,CFD-WF-001-016-A,CFD-WF-001-016-A,random,test
26,34,13,81416,1347,CFD-WF-026-024-F,CFD-BM-009-008-A,CFD-WM-038-011-A,CFD-WM-038-011-A,random,train
11,16,3,81416,1154,CFD-BM-002-016-A,CFD-BM-038-017-F,CFD-BF-005-005-HO,CFD-BM-038-017-F,random,train
32,13,9,81416,1539,CFD-WM-033-053-F,CFD-BM-002-002-F,CFD-BM-009-008-A,CFD-BM-009-008-A,random,test
26,2,12,81416,962,CFD-WF-026-024-F,CFD-BF-002-022-F,CFD-BM-009-003-HO,CFD-BF-002-022-F,random,train
30,12,13,81416,1100,CFD-WM-033-007-HO,CFD-BM-009-008-A,CFD-BM-009-003-HO,CFD-BM-009-003-HO,random,test
21,32,26,81416,1441,CFD-WF-020-012-A,CFD-WM-033-053-F,CFD-WF-026-024-F,CFD-WM-033-053-F,random,train
7,25,3,81416,1490,CFD-BF-050-012-A,CFD-WF-026-017-HO,CFD-BF-005-005-HO,CFD-WF-026-017-HO,random,train
30,7,17,81416,1621,CFD-WM-033-007-HO,CFD-BM-038-038-A,CFD-BF-050-012-A,CFD-BF-050-012-A,random,train
28,24,33,81416,1384,CFD-WM-023-012-A,CFD-WM-038-005-HO,CFD-WF-026-008-A,CFD-WF-026-008-A,random,train
14,3,1,81416,1677,CFD-BM-009-009-F,CFD-BF-005-005-HO,CFD-BF-002-018-A,CFD-BF-005-005-HO,random,test
34,14,3,81416,1840,CFD-WM-038-011-A,CFD-BF-005-005-HO,CFD-BM-009-009-F,CFD-BM-009-009-F,random,test
13,7,33,81416,2021,CFD-BM-009-008-A,CFD-BF-050-012-A,CFD-WM-038-005-HO,CFD-BF-050-012-A,random,train
32,14,6,81416,1416,CFD-WM-033-053-F,CFD-BF-050-004-HO,CFD-BM-009-009-F,CFD-BM-009-009-F,random,train
17,24,12,81416,2291,CFD-BM-038-038-A,CFD-BM-009-003-HO,CFD-WF-026-008-A,CFD-WF-026-008-A,random,train
17,31,35,81416,1459,CFD-BM-038-038-A,CFD-WM-033-014-A,CFD-WM-038-018-F,CFD-WM-033-014-A,random,test
8,35,18,81416,1707,CFD-BF-050-036-F,CFD-WM-038-018-F,CFD-WF-001-009-HO,CFD-WM-038-018-F,random,train
26,2,21,81416,1175,CFD-WF-026-024-F,CFD-BF-002-022-F,CFD-WF-020-012-A,CFD-BF-002-022-F,random,train
0,10,33,81416,750,CFD-BF-002-004-HO,CFD-BM-002-007-HO,CFD-WM-038-005-HO,CFD-BM-002-007-HO,random,train
16,18,14,81416,2662,CFD-BM-038-017-F,CFD-WF-001-009-HO,CFD-BM-009-009-F,CFD-WF-001-009-HO,random,train
9,17,22,81416,2238,CFD-BM-002-002-F,CFD-WF-020-023-HO,CFD-BM-038-038-A,CFD-BM-038-038-A,random,train
11,32,27,81416,3202,CFD-BM-002-016-A,CFD-WM-023-004-HO,CFD-WM-033-053-F,CFD-WM-033-053-F,random,test
26,3,12,81416,1865,CFD-WF-026-024-F,CFD-BF-005-005-HO,CFD-BM-009-003-HO,CFD-BF-005-005-HO,random,train
20,12,10,81416,1249,CFD-WF-001-027-F,CFD-BM-002-007-HO,CFD-BM-009-003-HO,CFD-BM-009-003-HO,random,train
15,18,32,81416,996,CFD-BM-038-007-HO,CFD-WF-001-009-HO,CFD-WM-033-053-F,CFD-WF-001-009-HO,random,train
7,34,27,81416,1387,CFD-BF-050-012-A,CFD-WM-038-011-A,CFD-WM-023-004-HO,CFD-WM-038-011-A,random,test
20,28,22,81416,1092,CFD-WF-001-027-F,CFD-WF-020-023-HO,CFD-WM-023-012-A,CFD-WM-023-012-A,random,test
31,26,22,81416,1568,CFD-WM-033-014-A,CFD-WF-020-023-HO,CFD-WF-026-024-F,CFD-WF-026-024-F,random,train
4,11,3,81416,1173,CFD-BF-005-020-A,CFD-BF-005-005-HO,CFD-BM-002-016-A,CFD-BM-002-016-A,random,train
20,14,22,81416,838,CFD-WF-001-027-F,CFD-BM-009-009-F,CFD-WF-020-023-HO,CFD-BM-009-009-F,random,train
18,18,25,81416,809,CFD-WF-001-009-HO,CFD-WF-026-017-HO,CFD-WF-001-009-HO,CFD-WF-001-009-HO,check,NA
26,25,7,81416,864,CFD-WF-026-024-F,CFD-WF-026-017-HO,CFD-BF-050-012-A,CFD-WF-026-017-HO,random,train
30,34,28,81416,1321,CFD-WM-033-007-HO,CFD-WM-023-012-A,CFD-WM-038-011-A,CFD-WM-038-011-A,random,test
8,23,10,81416,1791,CFD-BF-050-036-F,CFD-WF-020-027-F,CFD-BM-002-007-HO,CFD-WF-020-027-F,random,train
24,21,0,81416,1204,CFD-WF-026-008-A,CFD-BF-002-004-HO,CFD-WF-020-012-A,CFD-WF-020-012-A,random,train
7,28,6,81416,1227,CFD-BF-050-012-A,CFD-WM-023-012-A,CFD-BF-050-004-HO,CFD-WM-023-012-A,random,train
19,3,12,81416,1309,CFD-WF-001-016-A,CFD-BF-005-005-HO,CFD-BM-009-003-HO,CFD-BF-005-005-HO,random,train
15,0,22,81416,844,CFD-BM-038-007-HO,CFD-BF-002-004-HO,CFD-WF-020-023-HO,CFD-BF-002-004-HO,random,train
18,33,21,81416,893,CFD-WF-001-009-HO,CFD-WM-038-005-HO,CFD-WF-020-012-A,CFD-WM-038-005-HO,random,train
23,16,35,81416,1123,CFD-WF-020-027-F,CFD-WM-038-018-F,CFD-BM-038-017-F,CFD-BM-038-017-F,random,train
3,18,7,81416,831,CFD-BF-005-005-HO,CFD-WF-001-009-HO,CFD-BF-050-012-A,CFD-WF-001-009-HO,random,train
8,32,4,81416,1058,CFD-BF-050-036-F,CFD-BF-005-020-A,CFD-WM-033-053-F,CFD-WM-033-053-F,random,train
27,2,31,81416,1161,CFD-WM-023-004-HO,CFD-BF-002-022-F,CFD-WM-033-014-A,CFD-BF-002-022-F,random,train
27,20,7,81416,1121,CFD-WM-023-004-HO,CFD-BF-050-012-A,CFD-WF-001-027-F,CFD-WF-001-027-F,random,train
8,20,2,81416,1365,CFD-BF-050-036-F,CFD-BF-002-022-F,CFD-WF-001-027-F,CFD-WF-001-027-F,random,train
2,26,9,81416,1084,CFD-BF-002-022-F,CFD-WF-026-024-F,CFD-BM-002-002-F,CFD-WF-026-024-F,random,train
30,0,24,81416,1166,CFD-WM-033-007-HO,CFD-BF-002-004-HO,CFD-WF-026-008-A,CFD-BF-002-004-HO,random,train
19,20,14,81416,707,CFD-WF-001-016-A,CFD-BM-009-009-F,CFD-WF-001-027-F,CFD-WF-001-027-F,random,train
24,28,1,81416,985,CFD-WF-026-008-A,CFD-WM-023-012-A,CFD-BF-002-018-A,CFD-WM-023-012-A,random,test
15,26,35,81416,996,CFD-BM-038-007-HO,CFD-WM-038-018-F,CFD-WF-026-024-F,CFD-WF-026-024-F,random,train
35,13,12,81416,1055,CFD-WM-038-018-F,CFD-BM-009-008-A,CFD-BM-009-003-HO,CFD-BM-009-008-A,random,train
25,15,5,81416,1138,CFD-WF-026-017-HO,CFD-BF-005-022-F,CFD-BM-038-007-HO,CFD-BM-038-007-HO,random,train
22,30,13,81416,848,CFD-WF-020-023-HO,CFD-WM-033-007-HO,CFD-BM-009-008-A,CFD-WM-033-007-HO,random,train
35,21,19,81416,1413,CFD-WM-038-018-F,CFD-WF-020-012-A,CFD-WF-001-016-A,CFD-WF-020-012-A,random,test
21,4,13,81416,850,CFD-WF-020-012-A,CFD-BF-005-020-A,CFD-BM-009-008-A,CFD-BF-005-020-A,random,train
21,10,12,81416,591,CFD-WF-020-012-A,CFD-BM-002-007-HO,CFD-BM-009-003-HO,CFD-BM-002-007-HO,random,test
13,18,27,81416,1340,CFD-BM-009-008-A,CFD-WM-023-004-HO,CFD-WF-001-009-HO,CFD-WF-001-009-HO,random,train
25,1,16,81416,951,CFD-WF-026-017-HO,CFD-BF-002-018-A,CFD-BM-038-017-F,CFD-BF-002-018-A,random,train
18,29,34,81416,1560,CFD-WF-001-009-HO,CFD-WM-023-015-F,CFD-WM-038-011-A,CFD-WM-023-015-F,random,train
11,13,34,81416,891,CFD-BM-002-016-A,CFD-WM-038-011-A,CFD-BM-009-008-A,CFD-BM-009-008-A,random,train
19,1,30,81416,942,CFD-WF-001-016-A,CFD-BF-002-018-A,CFD-WM-033-007-HO,CFD-BF-002-018-A,random,train
35,14,18,81416,1568,CFD-WM-038-018-F,CFD-WF-001-009-HO,CFD-BM-009-009-F,CFD-BM-009-009-F,random,test
26,22,7,81416,846,CFD-WF-026-024-F,CFD-WF-020-023-HO,CFD-BF-050-012-A,CFD-WF-020-023-HO,random,train
25,8,17,81416,768,CFD-WF-026-017-HO,CFD-BF-050-036-F,CFD-BM-038-038-A,CFD-BF-050-036-F,random,test
21,21,12,81416,904,CFD-WF-020-012-A,CFD-BM-009-003-HO,CFD-WF-020-012-A,CFD-WF-020-012-A,check,NA
12,13,28,81416,1477,CFD-BM-009-003-HO,CFD-WM-023-012-A,CFD-BM-009-008-A,CFD-BM-009-008-A,random,train
2,1,33,81416,766,CFD-BF-002-022-F,CFD-BF-002-018-A,CFD-WM-038-005-HO,CFD-BF-002-018-A,random,test
6,6,2,81416,716,CFD-BF-050-004-HO,CFD-BF-050-004-HO,CFD-BF-002-022-F,CFD-BF-050-004-HO,check,NA
18,12,31,81416,826,CFD-WF-001-009-HO,CFD-BM-009-003-HO,CFD-WM-033-014-A,CFD-BM-009-003-HO,random,train
19,11,34,81416,1006,CFD-WF-001-016-A,CFD-WM-038-011-A,CFD-BM-002-016-A,CFD-BM-002-016-A,random,train
